Time,RAM-Usage
12.07.2021 07:55:00,931
12.07.2021 08:00:00,893
12.07.2021 08:05:00,1146
12.07.2021 08:10:00,933
12.07.2021 08:15:00,816
12.07.2021 08:20:00,901
12.07.2021 08:25:00,819
12.07.2021 08:30:00,1204
12.07.2021 08:35:00,1138
12.07.2021 08:40:00,958
12.07.2021 08:45:00,991
12.07.2021 08:50:00,819
12.07.2021 08:55:00,901
12.07.2021 09:00:00,860
12.07.2021 09:05:00,966
12.07.2021 09:10:00,983
12.07.2021 09:15:00,1212
12.07.2021 09:20:00,1127
12.07.2021 09:25:00,1040
12.07.2021 09:30:00,1231
12.07.2021 09:35:00,1217
12.07.2021 09:40:00,884
12.07.2021 09:45:00,857
12.07.2021 09:50:00,816
12.07.2021 09:55:00,920
12.07.2021 10:00:00,893
12.07.2021 10:05:00,1034
12.07.2021 10:10:00,977
12.07.2021 10:15:00,829
12.07.2021 10:20:00,857
12.07.2021 10:25:00,914
12.07.2021 10:30:00,1135
12.07.2021 10:35:00,1089
12.07.2021 10:40:00,835
12.07.2021 10:45:00,942
12.07.2021 10:50:00,1013
12.07.2021 10:55:00,909
12.07.2021 11:00:00,1089
12.07.2021 11:05:00,884
12.07.2021 11:10:00,1073
12.07.2021 11:15:00,966
12.07.2021 11:20:00,966
12.07.2021 11:25:00,1048
12.07.2021 11:30:00,983
12.07.2021 11:35:00,1138
12.07.2021 11:40:00,852
12.07.2021 11:45:00,909
12.07.2021 11:50:00,824
12.07.2021 11:55:00,985
12.07.2021 12:00:00,1032
12.07.2021 12:05:00,977
12.07.2021 12:10:00,955
12.07.2021 12:15:00,914
12.07.2021 12:20:00,999
12.07.2021 12:25:00,1212
12.07.2021 12:30:00,1253
12.07.2021 12:35:00,1133
12.07.2021 12:40:00,1092
12.07.2021 12:45:00,1141
12.07.2021 12:50:00,1013
12.07.2021 12:55:00,1021
12.07.2021 13:00:00,1034
12.07.2021 13:05:00,1048
12.07.2021 13:10:00,865
12.07.2021 13:15:00,1062
12.07.2021 13:20:00,958
12.07.2021 13:25:00,835
12.07.2021 13:30:00,1245
12.07.2021 13:35:00,1163
12.07.2021 13:40:00,884
12.07.2021 13:45:00,811
12.07.2021 13:50:00,917
12.07.2021 13:55:00,999
12.07.2021 14:00:00,1122
12.07.2021 14:05:00,974
12.07.2021 14:10:00,917
12.07.2021 14:15:00,917
12.07.2021 14:20:00,966
12.07.2021 14:25:00,1035
12.07.2021 14:30:00,1024
12.07.2021 14:35:00,1305
12.07.2021 14:40:00,980
12.07.2021 14:45:00,1007
12.07.2021 14:50:00,906
12.07.2021 14:55:00,780
12.07.2021 15:00:00,832
12.07.2021 15:05:00,958
12.07.2021 15:10:00,1007
12.07.2021 15:15:00,993
12.07.2021 15:20:00,922
12.07.2021 15:25:00,1004
12.07.2021 15:30:00,1127
12.07.2021 15:35:00,1040
12.07.2021 15:40:00,780
12.07.2021 15:45:00,925
12.07.2021 15:50:00,887
12.07.2021 15:55:00,791
12.07.2021 16:00:00,680
12.07.2021 16:05:00,977
12.07.2021 16:10:00,829
12.07.2021 16:15:00,860
12.07.2021 16:20:00,868
12.07.2021 16:25:00,893
12.07.2021 16:30:00,1032
12.07.2021 16:35:00,1196
12.07.2021 16:40:00,950
12.07.2021 16:45:00,909
12.07.2021 16:50:00,1081
12.07.2021 16:55:00,1122
12.07.2021 17:00:00,1007
12.07.2021 17:05:00,890
12.07.2021 17:10:00,1013
12.07.2021 17:15:00,1015
12.07.2021 17:20:00,1073
12.07.2021 17:25:00,1122
12.07.2021 17:30:00,1174
12.07.2021 17:35:00,1157
12.07.2021 17:40:00,1001
12.07.2021 17:45:00,1018
12.07.2021 17:50:00,947
12.07.2021 17:55:00,999
12.07.2021 18:00:00,865
12.07.2021 18:05:00,832
12.07.2021 18:10:00,813
12.07.2021 18:15:00,942
12.07.2021 18:20:00,780
12.07.2021 18:25:00,835
12.07.2021 18:30:00,991
12.07.2021 18:35:00,1010
12.07.2021 18:40:00,876
12.07.2021 18:45:00,827
12.07.2021 18:50:00,843
12.07.2021 18:55:00,729
12.07.2021 19:00:00,933
12.07.2021 19:05:00,876
12.07.2021 19:10:00,942
12.07.2021 19:15:00,966
12.07.2021 19:20:00,1040
12.07.2021 19:25:00,1138
12.07.2021 19:30:00,1245
12.07.2021 19:35:00,1171
12.07.2021 19:40:00,909
12.07.2021 19:45:00,969
12.07.2021 19:50:00,852
12.07.2021 19:55:00,829
12.07.2021 20:00:00,797
12.07.2021 20:05:00,936
12.07.2021 20:10:00,829
12.07.2021 20:15:00,1130
12.07.2021 20:20:00,936
12.07.2021 20:25:00,958
12.07.2021 20:30:00,1067
12.07.2021 20:35:00,1138
12.07.2021 20:40:00,917
12.07.2021 20:45:00,901
12.07.2021 20:50:00,868
12.07.2021 20:55:00,1062
12.07.2021 21:00:00,1026
12.07.2021 21:05:00,1223
12.07.2021 21:10:00,996
12.07.2021 21:15:00,931
12.07.2021 21:20:00,860
12.07.2021 21:25:00,794
12.07.2021 21:30:00,1204
12.07.2021 21:35:00,1138
12.07.2021 21:40:00,909
12.07.2021 21:45:00,876
12.07.2021 21:50:00,786
12.07.2021 21:55:00,811
12.07.2021 22:00:00,893
12.07.2021 22:05:00,843
12.07.2021 22:10:00,884
12.07.2021 22:15:00,756
12.07.2021 22:20:00,1004
12.07.2021 22:25:00,980
12.07.2021 22:30:00,1042
12.07.2021 22:35:00,1193
12.07.2021 22:40:00,917
12.07.2021 22:45:00,1097
12.07.2021 22:50:00,966
12.07.2021 22:55:00,1029
12.07.2021 23:00:00,914
12.07.2021 23:05:00,917
12.07.2021 23:10:00,1004
12.07.2021 23:15:00,1070
12.07.2021 23:20:00,950
12.07.2021 23:25:00,1021
12.07.2021 23:30:00,1122
12.07.2021 23:35:00,1193
12.07.2021 23:40:00,966
12.07.2021 23:45:00,838
12.07.2021 23:50:00,928
12.07.2021 23:55:00,933
13.07.2021 00:00:00,849
13.07.2021 00:05:00,775
13.07.2021 00:10:00,1220
13.07.2021 00:15:00,2269
13.07.2021 00:20:00,2457
13.07.2021 00:25:00,2383
13.07.2021 00:30:00,1941
13.07.2021 00:35:00,1384
13.07.2021 00:40:00,991
13.07.2021 00:45:00,838
13.07.2021 00:50:00,865
13.07.2021 00:55:00,1070
13.07.2021 01:00:00,911
13.07.2021 01:05:00,991
13.07.2021 01:10:00,909
13.07.2021 01:15:00,1004
13.07.2021 01:20:00,1073
13.07.2021 01:25:00,876
13.07.2021 01:30:00,993
13.07.2021 01:35:00,1193
13.07.2021 01:40:00,898
13.07.2021 01:45:00,1024
13.07.2021 01:50:00,991
13.07.2021 01:55:00,838
13.07.2021 02:00:00,843
13.07.2021 02:05:00,1024
13.07.2021 02:10:00,840
13.07.2021 02:15:00,895
13.07.2021 02:20:00,890
13.07.2021 02:25:00,1001
13.07.2021 02:30:00,1024
13.07.2021 02:35:00,1065
13.07.2021 02:40:00,843
13.07.2021 02:45:00,958
13.07.2021 02:50:00,925
13.07.2021 02:55:00,868
13.07.2021 03:00:00,917
13.07.2021 03:05:00,1048
13.07.2021 03:10:00,893
13.07.2021 03:15:00,1015
13.07.2021 03:20:00,909
13.07.2021 03:25:00,909
13.07.2021 03:30:00,1212
13.07.2021 03:35:00,1124
13.07.2021 03:40:00,961
13.07.2021 03:45:00,854
13.07.2021 03:50:00,709
13.07.2021 03:55:00,911
13.07.2021 04:00:00,944
13.07.2021 04:05:00,1206
13.07.2021 04:10:00,1119
13.07.2021 04:15:00,1073
13.07.2021 04:20:00,1026
13.07.2021 04:25:00,870
13.07.2021 04:30:00,963
13.07.2021 04:35:00,1122
13.07.2021 04:40:00,961
13.07.2021 04:45:00,879
13.07.2021 04:50:00,838
13.07.2021 04:55:00,860
13.07.2021 05:00:00,939
13.07.2021 05:05:00,870
13.07.2021 05:10:00,928
13.07.2021 05:15:00,846
13.07.2021 05:20:00,879
13.07.2021 05:25:00,983
13.07.2021 05:30:00,1078
13.07.2021 05:35:00,1253
13.07.2021 05:40:00,835
13.07.2021 05:45:00,819
13.07.2021 05:50:00,852
13.07.2021 05:55:00,843
13.07.2021 06:00:00,852
13.07.2021 06:05:00,958
13.07.2021 06:10:00,958
13.07.2021 06:15:00,860
13.07.2021 06:20:00,802
13.07.2021 06:25:00,895
13.07.2021 06:30:00,961
13.07.2021 06:35:00,1182
13.07.2021 06:40:00,813
13.07.2021 06:45:00,963
13.07.2021 06:50:00,955
13.07.2021 06:55:00,966
13.07.2021 07:00:00,955
13.07.2021 07:05:00,887
13.07.2021 07:10:00,942
13.07.2021 07:15:00,846
13.07.2021 07:20:00,1070
13.07.2021 07:25:00,961
13.07.2021 07:30:00,1122
13.07.2021 07:35:00,1133
13.07.2021 07:40:00,879
13.07.2021 07:45:00,931
13.07.2021 07:50:00,917
13.07.2021 07:55:00,868
13.07.2021 08:00:00,780
13.07.2021 08:05:00,961
13.07.2021 08:10:00,977
13.07.2021 08:15:00,1037
13.07.2021 08:20:00,1043
13.07.2021 08:25:00,852
13.07.2021 08:30:00,1171
13.07.2021 08:35:00,1187
13.07.2021 08:40:00,1089
13.07.2021 08:45:00,958
13.07.2021 08:50:00,1024
13.07.2021 08:55:00,1130
13.07.2021 09:00:00,917
13.07.2021 09:05:00,1065
13.07.2021 09:10:00,1149
13.07.2021 09:15:00,993
13.07.2021 09:20:00,829
13.07.2021 09:25:00,993
13.07.2021 09:30:00,1163
13.07.2021 09:35:00,1294
13.07.2021 09:40:00,1026
13.07.2021 09:45:00,933
13.07.2021 09:50:00,1001
13.07.2021 09:55:00,1059
13.07.2021 10:00:00,925
13.07.2021 10:05:00,955
13.07.2021 10:10:00,827
13.07.2021 10:15:00,840
13.07.2021 10:20:00,813
13.07.2021 10:25:00,909
13.07.2021 10:30:00,829
13.07.2021 10:35:00,1053
13.07.2021 10:40:00,909
13.07.2021 10:45:00,835
13.07.2021 10:50:00,821
13.07.2021 10:55:00,791
13.07.2021 11:00:00,819
13.07.2021 11:05:00,893
13.07.2021 11:10:00,893
13.07.2021 11:15:00,1056
13.07.2021 11:20:00,974
13.07.2021 11:25:00,917
13.07.2021 11:30:00,1081
13.07.2021 11:35:00,1155
13.07.2021 11:40:00,802
13.07.2021 11:45:00,860
13.07.2021 11:50:00,920
13.07.2021 11:55:00,969
13.07.2021 12:00:00,920
13.07.2021 12:05:00,906
13.07.2021 12:10:00,1004
13.07.2021 12:15:00,1089
13.07.2021 12:20:00,947
13.07.2021 12:25:00,939
13.07.2021 12:30:00,1059
13.07.2021 12:35:00,1086
13.07.2021 12:40:00,893
13.07.2021 12:45:00,893
13.07.2021 12:50:00,942
13.07.2021 12:55:00,928
13.07.2021 13:00:00,843
13.07.2021 13:05:00,1108
13.07.2021 13:10:00,1075
13.07.2021 13:15:00,952
13.07.2021 13:20:00,1062
13.07.2021 13:25:00,1111
13.07.2021 13:30:00,1026
13.07.2021 13:35:00,1368
13.07.2021 13:40:00,1130
13.07.2021 13:45:00,966
13.07.2021 13:50:00,942
13.07.2021 13:55:00,1056
13.07.2021 14:00:00,1048
13.07.2021 14:05:00,1089
13.07.2021 14:10:00,827
13.07.2021 14:15:00,884
13.07.2021 14:20:00,974
13.07.2021 14:25:00,936
13.07.2021 14:30:00,953
13.07.2021 14:35:00,1083
13.07.2021 14:40:00,914
13.07.2021 14:45:00,903
13.07.2021 14:50:00,993
13.07.2021 14:55:00,955
13.07.2021 15:00:00,917
13.07.2021 15:05:00,944
13.07.2021 15:10:00,1157
13.07.2021 15:15:00,1021
13.07.2021 15:20:00,1062
13.07.2021 15:25:00,1081
13.07.2021 15:30:00,925
13.07.2021 15:35:00,1100
13.07.2021 15:40:00,865
13.07.2021 15:45:00,835
13.07.2021 15:50:00,909
13.07.2021 15:55:00,963
13.07.2021 16:00:00,893
13.07.2021 16:05:00,1097
13.07.2021 16:10:00,1042
13.07.2021 16:15:00,966
13.07.2021 16:20:00,914
13.07.2021 16:25:00,969
13.07.2021 16:30:00,1179
13.07.2021 16:35:00,1212
13.07.2021 16:40:00,909
13.07.2021 16:45:00,901
13.07.2021 16:50:00,950
13.07.2021 16:55:00,881
13.07.2021 17:00:00,824
13.07.2021 17:05:00,1092
13.07.2021 17:10:00,911
13.07.2021 17:15:00,903
13.07.2021 17:20:00,852
13.07.2021 17:25:00,838
13.07.2021 17:30:00,873
13.07.2021 17:35:00,1116
13.07.2021 17:40:00,1034
13.07.2021 17:45:00,914
13.07.2021 17:50:00,881
13.07.2021 17:55:00,1056
13.07.2021 18:00:00,1024
13.07.2021 18:05:00,843
13.07.2021 18:10:00,857
13.07.2021 18:15:00,931
13.07.2021 18:20:00,958
13.07.2021 18:25:00,1141
13.07.2021 18:30:00,1081
13.07.2021 18:35:00,1234
13.07.2021 18:40:00,966
13.07.2021 18:45:00,1056
13.07.2021 18:50:00,983
13.07.2021 18:55:00,1032
13.07.2021 19:00:00,933
13.07.2021 19:05:00,958
13.07.2021 19:10:00,909
13.07.2021 19:15:00,868
13.07.2021 19:20:00,827
13.07.2021 19:25:00,942
13.07.2021 19:30:00,1029
13.07.2021 19:35:00,1226
13.07.2021 19:40:00,993
13.07.2021 19:45:00,963
13.07.2021 19:50:00,1133
13.07.2021 19:55:00,1010
13.07.2021 20:00:00,969
13.07.2021 20:05:00,966
13.07.2021 20:10:00,931
13.07.2021 20:15:00,876
13.07.2021 20:20:00,931
13.07.2021 20:25:00,931
13.07.2021 20:30:00,1122
13.07.2021 20:35:00,1376
13.07.2021 20:40:00,1010
13.07.2021 20:45:00,881
13.07.2021 20:50:00,933
13.07.2021 20:55:00,1042
13.07.2021 21:00:00,958
13.07.2021 21:05:00,950
13.07.2021 21:10:00,1007
13.07.2021 21:15:00,852
13.07.2021 21:20:00,876
13.07.2021 21:25:00,1007
13.07.2021 21:30:00,950
13.07.2021 21:35:00,1179
13.07.2021 21:40:00,999
13.07.2021 21:45:00,843
13.07.2021 21:50:00,745
13.07.2021 21:55:00,925
13.07.2021 22:00:00,876
13.07.2021 22:05:00,917
13.07.2021 22:10:00,996
13.07.2021 22:15:00,994
13.07.2021 22:20:00,922
13.07.2021 22:25:00,857
13.07.2021 22:30:00,1065
13.07.2021 22:35:00,1187
13.07.2021 22:40:00,849
13.07.2021 22:45:00,950
13.07.2021 22:50:00,963
13.07.2021 22:55:00,966
13.07.2021 23:00:00,958
13.07.2021 23:05:00,939
13.07.2021 23:10:00,947
13.07.2021 23:15:00,914
13.07.2021 23:20:00,893
13.07.2021 23:25:00,879
13.07.2021 23:30:00,947
13.07.2021 23:35:00,1083
13.07.2021 23:40:00,870
13.07.2021 23:45:00,893
13.07.2021 23:50:00,835
13.07.2021 23:55:00,1081
14.07.2021 00:00:00,1024
14.07.2021 00:05:00,974
14.07.2021 00:10:00,933
14.07.2021 00:15:00,835
14.07.2021 00:20:00,1220
14.07.2021 00:25:00,901
14.07.2021 00:30:00,876
14.07.2021 00:35:00,1108
14.07.2021 00:40:00,903
14.07.2021 00:45:00,832
14.07.2021 00:50:00,840
14.07.2021 00:55:00,993
14.07.2021 01:00:00,969
14.07.2021 01:05:00,1076
14.07.2021 01:10:00,895
14.07.2021 01:15:00,963
14.07.2021 01:20:00,958
14.07.2021 01:25:00,945
14.07.2021 01:30:00,1032
14.07.2021 01:35:00,1182
14.07.2021 01:40:00,893
14.07.2021 01:45:00,884
14.07.2021 01:50:00,824
14.07.2021 01:55:00,800
14.07.2021 02:00:00,778
14.07.2021 02:05:00,1032
14.07.2021 02:10:00,846
14.07.2021 02:15:00,988
14.07.2021 02:20:00,819
14.07.2021 02:25:00,974
14.07.2021 02:30:00,901
14.07.2021 02:35:00,1171
14.07.2021 02:40:00,868
14.07.2021 02:45:00,958
14.07.2021 02:50:00,884
14.07.2021 02:55:00,893
14.07.2021 03:00:00,909
14.07.2021 03:05:00,917
14.07.2021 03:10:00,832
14.07.2021 03:15:00,983
14.07.2021 03:20:00,827
14.07.2021 03:25:00,829
14.07.2021 03:30:00,945
14.07.2021 03:35:00,1053
14.07.2021 03:40:00,1010
14.07.2021 03:45:00,961
14.07.2021 03:50:00,980
14.07.2021 03:55:00,854
14.07.2021 04:00:00,819
14.07.2021 04:05:00,985
14.07.2021 04:10:00,939
14.07.2021 04:15:00,936
14.07.2021 04:20:00,887
14.07.2021 04:25:00,1037
14.07.2021 04:30:00,1103
14.07.2021 04:35:00,1201
14.07.2021 04:40:00,936
14.07.2021 04:45:00,933
14.07.2021 04:50:00,1010
14.07.2021 04:55:00,1051
14.07.2021 05:00:00,794
14.07.2021 05:05:00,933
14.07.2021 05:10:00,860
14.07.2021 05:15:00,868
14.07.2021 05:20:00,811
14.07.2021 05:25:00,942
14.07.2021 05:30:00,974
14.07.2021 05:35:00,1196
14.07.2021 05:40:00,1015
14.07.2021 05:45:00,999
14.07.2021 05:50:00,996
14.07.2021 05:55:00,1070
14.07.2021 06:00:00,961
14.07.2021 06:05:00,952
14.07.2021 06:10:00,827
14.07.2021 06:15:00,958
14.07.2021 06:20:00,901
14.07.2021 06:25:00,857
14.07.2021 06:30:00,914
14.07.2021 06:35:00,1272
14.07.2021 06:40:00,996
14.07.2021 06:45:00,974
14.07.2021 06:50:00,895
14.07.2021 06:55:00,955
14.07.2021 07:00:00,1015
14.07.2021 07:05:00,991
14.07.2021 07:10:00,985
14.07.2021 07:15:00,852
14.07.2021 07:20:00,914
14.07.2021 07:25:00,1040
14.07.2021 07:30:00,1053
14.07.2021 07:35:00,1307
14.07.2021 07:40:00,942
14.07.2021 07:45:00,827
14.07.2021 07:50:00,843
14.07.2021 07:55:00,876
14.07.2021 08:00:00,901
14.07.2021 08:05:00,1122
14.07.2021 08:10:00,1065
14.07.2021 08:15:00,950
14.07.2021 08:20:00,950
14.07.2021 08:25:00,917
14.07.2021 08:30:00,1042
14.07.2021 08:35:00,1288
14.07.2021 08:40:00,977
14.07.2021 08:45:00,914
14.07.2021 08:50:00,988
14.07.2021 08:55:00,963
14.07.2021 09:00:00,797
14.07.2021 09:05:00,933
14.07.2021 09:10:00,991
14.07.2021 09:15:00,963
14.07.2021 09:20:00,983
14.07.2021 09:25:00,879
14.07.2021 09:30:00,944
14.07.2021 09:35:00,1163
14.07.2021 09:40:00,996
14.07.2021 09:45:00,1086
14.07.2021 09:50:00,920
14.07.2021 09:55:00,952
14.07.2021 10:00:00,838
14.07.2021 10:05:00,950
14.07.2021 10:10:00,887
14.07.2021 10:15:00,1065
14.07.2021 10:20:00,991
14.07.2021 10:25:00,942
14.07.2021 10:30:00,963
14.07.2021 10:35:00,1286
14.07.2021 10:40:00,1089
14.07.2021 10:45:00,1040
14.07.2021 10:50:00,1130
14.07.2021 10:55:00,958
14.07.2021 11:00:00,931
14.07.2021 11:05:00,901
14.07.2021 11:10:00,895
14.07.2021 11:15:00,955
14.07.2021 11:20:00,961
14.07.2021 11:25:00,931
14.07.2021 11:30:00,939
14.07.2021 11:35:00,1299
14.07.2021 11:40:00,972
14.07.2021 11:45:00,1056
14.07.2021 11:50:00,1111
14.07.2021 11:55:00,958
14.07.2021 12:00:00,887
14.07.2021 12:05:00,914
14.07.2021 12:10:00,819
14.07.2021 12:15:00,952
14.07.2021 12:20:00,895
14.07.2021 12:25:00,928
14.07.2021 12:30:00,1037
14.07.2021 12:35:00,1307
14.07.2021 12:40:00,983
14.07.2021 12:45:00,1032
14.07.2021 12:50:00,868
14.07.2021 12:55:00,991
14.07.2021 13:00:00,925
14.07.2021 13:05:00,1048
14.07.2021 13:10:00,860
14.07.2021 13:15:00,835
14.07.2021 13:20:00,950
14.07.2021 13:25:00,933
14.07.2021 13:30:00,890
14.07.2021 13:35:00,1217
14.07.2021 13:40:00,906
14.07.2021 13:45:00,1021
14.07.2021 13:50:00,961
14.07.2021 13:55:00,942
14.07.2021 14:00:00,988
14.07.2021 14:05:00,903
14.07.2021 14:10:00,963
14.07.2021 14:15:00,854
14.07.2021 14:20:00,890
14.07.2021 14:25:00,1053
14.07.2021 14:30:00,911
14.07.2021 14:35:00,1324
14.07.2021 14:40:00,1130
14.07.2021 14:45:00,996
14.07.2021 14:50:00,1024
14.07.2021 14:55:00,925
14.07.2021 15:00:00,942
14.07.2021 15:05:00,1062
14.07.2021 15:10:00,1034
14.07.2021 15:15:00,999
14.07.2021 15:20:00,925
14.07.2021 15:25:00,942
14.07.2021 15:30:00,928
14.07.2021 15:35:00,1228
14.07.2021 15:40:00,925
14.07.2021 15:45:00,852
14.07.2021 15:50:00,974
14.07.2021 15:55:00,925
14.07.2021 16:00:00,868
14.07.2021 16:05:00,942
14.07.2021 16:10:00,868
14.07.2021 16:15:00,840
14.07.2021 16:20:00,870
14.07.2021 16:25:00,1062
14.07.2021 16:30:00,1021
14.07.2021 16:35:00,1127
14.07.2021 16:40:00,890
14.07.2021 16:45:00,794
14.07.2021 16:50:00,808
14.07.2021 16:55:00,1007
14.07.2021 17:00:00,969
14.07.2021 17:05:00,983
14.07.2021 17:10:00,999
14.07.2021 17:15:00,1037
14.07.2021 17:20:00,939
14.07.2021 17:25:00,909
14.07.2021 17:30:00,1029
14.07.2021 17:35:00,1185
14.07.2021 17:40:00,961
14.07.2021 17:45:00,813
14.07.2021 17:50:00,827
14.07.2021 17:55:00,720
14.07.2021 18:00:00,704
14.07.2021 18:05:00,827
14.07.2021 18:10:00,860
14.07.2021 18:15:00,868
14.07.2021 18:20:00,933
14.07.2021 18:25:00,933
14.07.2021 18:30:00,991
14.07.2021 18:35:00,1108
14.07.2021 18:40:00,884
14.07.2021 18:45:00,906
14.07.2021 18:50:00,805
14.07.2021 18:55:00,922
14.07.2021 19:00:00,791
14.07.2021 19:05:00,993
14.07.2021 19:10:00,963
14.07.2021 19:15:00,999
14.07.2021 19:20:00,876
14.07.2021 19:25:00,925
14.07.2021 19:30:00,961
14.07.2021 19:35:00,1310
14.07.2021 19:40:00,1026
14.07.2021 19:45:00,1021
14.07.2021 19:50:00,909
14.07.2021 19:55:00,876
14.07.2021 20:00:00,783
14.07.2021 20:05:00,906
14.07.2021 20:10:00,999
14.07.2021 20:15:00,1021
14.07.2021 20:20:00,1048
14.07.2021 20:25:00,917
14.07.2021 20:30:00,868
14.07.2021 20:35:00,1179
14.07.2021 20:40:00,901
14.07.2021 20:45:00,827
14.07.2021 20:50:00,1015
14.07.2021 20:55:00,1007
14.07.2021 21:00:00,852
14.07.2021 21:05:00,778
14.07.2021 21:10:00,928
14.07.2021 21:15:00,972
14.07.2021 21:20:00,840
14.07.2021 21:25:00,966
14.07.2021 21:30:00,890
14.07.2021 21:35:00,1176
14.07.2021 21:40:00,939
14.07.2021 21:45:00,1021
14.07.2021 21:50:00,898
14.07.2021 21:55:00,857
14.07.2021 22:00:00,786
14.07.2021 22:05:00,862
14.07.2021 22:10:00,969
14.07.2021 22:15:00,797
14.07.2021 22:20:00,955
14.07.2021 22:25:00,862
14.07.2021 22:30:00,969
14.07.2021 22:35:00,1313
14.07.2021 22:40:00,969
14.07.2021 22:45:00,933
14.07.2021 22:50:00,922
14.07.2021 22:55:00,983
14.07.2021 23:00:00,852
14.07.2021 23:05:00,1024
14.07.2021 23:10:00,933
14.07.2021 23:15:00,901
14.07.2021 23:20:00,966
14.07.2021 23:25:00,884
14.07.2021 23:30:00,942
14.07.2021 23:35:00,1163
14.07.2021 23:40:00,893
14.07.2021 23:45:00,808
14.07.2021 23:50:00,881
14.07.2021 23:55:00,898
15.07.2021 00:00:00,1119
15.07.2021 00:05:00,966
15.07.2021 00:10:00,1007
15.07.2021 00:15:00,1029
15.07.2021 00:20:00,983
15.07.2021 00:25:00,890
15.07.2021 00:30:00,947
15.07.2021 00:35:00,1321
15.07.2021 00:40:00,983
15.07.2021 00:45:00,873
15.07.2021 00:50:00,835
15.07.2021 00:55:00,996
15.07.2021 01:00:00,996
15.07.2021 01:05:00,1078
15.07.2021 01:10:00,914
15.07.2021 01:15:00,895
15.07.2021 01:20:00,952
15.07.2021 01:25:00,890
15.07.2021 01:30:00,947
15.07.2021 01:35:00,1359
15.07.2021 01:40:00,942
15.07.2021 01:45:00,958
15.07.2021 01:50:00,925
15.07.2021 01:55:00,1065
15.07.2021 02:00:00,884
15.07.2021 02:05:00,1015
15.07.2021 02:10:00,893
15.07.2021 02:15:00,958
15.07.2021 02:20:00,901
15.07.2021 02:25:00,931
15.07.2021 02:30:00,838
15.07.2021 02:35:00,1220
15.07.2021 02:40:00,922
15.07.2021 02:45:00,958
15.07.2021 02:50:00,849
15.07.2021 02:55:00,849
15.07.2021 03:00:00,996
15.07.2021 03:05:00,953
15.07.2021 03:10:00,947
15.07.2021 03:15:00,854
15.07.2021 03:20:00,876
15.07.2021 03:25:00,961
15.07.2021 03:30:00,1097
15.07.2021 03:35:00,1294
15.07.2021 03:40:00,936
15.07.2021 03:45:00,1024
15.07.2021 03:50:00,884
15.07.2021 03:55:00,879
15.07.2021 04:00:00,879
15.07.2021 04:05:00,1024
15.07.2021 04:10:00,922
15.07.2021 04:15:00,868
15.07.2021 04:20:00,1007
15.07.2021 04:25:00,933
15.07.2021 04:30:00,925
15.07.2021 04:35:00,1294
15.07.2021 04:40:00,868
15.07.2021 04:45:00,933
15.07.2021 04:50:00,868
15.07.2021 04:55:00,958
15.07.2021 05:00:00,893
15.07.2021 05:05:00,963
15.07.2021 05:10:00,832
15.07.2021 05:15:00,1013
15.07.2021 05:20:00,963
15.07.2021 05:25:00,947
15.07.2021 05:30:00,881
15.07.2021 05:35:00,1316
15.07.2021 05:40:00,966
15.07.2021 05:45:00,996
15.07.2021 05:50:00,1021
15.07.2021 05:55:00,911
15.07.2021 06:00:00,832
15.07.2021 06:05:00,922
15.07.2021 06:10:00,950
15.07.2021 06:15:00,791
15.07.2021 06:20:00,917
15.07.2021 06:25:00,991
15.07.2021 06:30:00,952
15.07.2021 06:35:00,1146
15.07.2021 06:40:00,893
15.07.2021 06:45:00,876
15.07.2021 06:50:00,824
15.07.2021 06:55:00,950
15.07.2021 07:00:00,794
15.07.2021 07:05:00,835
15.07.2021 07:10:00,1089
15.07.2021 07:15:00,925
15.07.2021 07:20:00,876
15.07.2021 07:25:00,974
15.07.2021 07:30:00,1048
15.07.2021 07:35:00,1253
15.07.2021 07:40:00,843
15.07.2021 07:45:00,862
15.07.2021 07:50:00,870
15.07.2021 07:55:00,925
15.07.2021 08:00:00,936
15.07.2021 08:05:00,944
15.07.2021 08:10:00,925
15.07.2021 08:15:00,868
15.07.2021 08:20:00,890
15.07.2021 08:25:00,952
15.07.2021 08:30:00,917
15.07.2021 08:35:00,1198
15.07.2021 08:40:00,835
15.07.2021 08:45:00,827
15.07.2021 08:50:00,1024
15.07.2021 08:55:00,950
15.07.2021 09:00:00,966
15.07.2021 09:05:00,974
15.07.2021 09:10:00,835
15.07.2021 09:15:00,925
15.07.2021 09:20:00,884
15.07.2021 09:25:00,819
15.07.2021 09:30:00,980
15.07.2021 09:35:00,1214
15.07.2021 09:40:00,901
15.07.2021 09:45:00,829
15.07.2021 09:50:00,849
15.07.2021 09:55:00,898
15.07.2021 10:00:00,974
15.07.2021 10:05:00,832
15.07.2021 10:10:00,901
15.07.2021 10:15:00,816
15.07.2021 10:20:00,901
15.07.2021 10:25:00,980
15.07.2021 10:30:00,1040
15.07.2021 10:35:00,1206
15.07.2021 10:40:00,928
15.07.2021 10:45:00,879
15.07.2021 10:50:00,922
15.07.2021 10:55:00,1010
15.07.2021 11:00:00,838
15.07.2021 11:05:00,827
15.07.2021 11:10:00,917
15.07.2021 11:15:00,906
15.07.2021 11:20:00,805
15.07.2021 11:25:00,881
15.07.2021 11:30:00,933
15.07.2021 11:35:00,1135
15.07.2021 11:40:00,832
15.07.2021 11:45:00,985
15.07.2021 11:50:00,993
15.07.2021 11:55:00,1097
15.07.2021 12:00:00,983
